IES - SIGLA,IES - NOME,Endereço,Município,UF,Latitude,Longitude,Homepage,Status Jurídico,Áreas de pesquisa,Temas específicos de pequisa,Área Conhecimento,Grande Área,Especialização,Mestrado,Doutorado
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,BIOLOGIA EXPERIMENTAL - CIÊNCIAS BIOLÓGICAS III,Não informado,PARASITOLOGIA                                               ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,BIOLOGIA EXPERIMENTAL - CIÊNCIAS BIOLÓGICAS III,Não informado,PARASITOLOGIA                                               ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE - INTERDISCIPLINAR,Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE - INTERDISCIPLINAR,Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE - INTERDISCIPLINAR,Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Não informado,GEOGRAFIA                                                   ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Não informado,GEOGRAFIA                                                   ,CIÊNCIAS HUMANAS                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Não informado,GEOGRAFIA                                                   ,CIÊNCIAS HUMANAS                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Não informado,GEOGRAFIA                                                   ,CIÊNCIAS HUMANAS                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,"ADMINISTRAÇÃO - ADM PÚBLICA E DE EMPRESAS, C CONTÁBEIS E TURISMO",Não informado,ADMINISTRAÇÃO                                               ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,"ADMINISTRAÇÃO - ADM PÚBLICA E DE EMPRESAS, C CONTÁBEIS E TURISMO",Não informado,ADMINISTRAÇÃO                                               ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,PSICOLOGIA,Não informado,PSICOLOGIA                                                  ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,PSICOLOGIA,Não informado,PSICOLOGIA                                                  ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,Letras - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,Letras - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,Letras - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,Estudos Literários - LINGUÍSTICA E LITERATURA,Não informado,LITERATURA COMPARADA                                        ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,Estudos Literários - LINGUÍSTICA E LITERATURA,Não informado,LITERATURA COMPARADA                                        ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,Estudos Literários - LINGUÍSTICA E LITERATURA,Não informado,LITERATURA COMPARADA                                        ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,CIÊNCIAS AMBIENTAIS,Não informado,CIÊNCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,CIÊNCIAS AMBIENTAIS,Não informado,CIÊNCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,CIÊNCIAS AMBIENTAIS,Não informado,CIÊNCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,ENSINO DE CIÊNCIAS DA NATUREZA - PPGECN - ENSINO,Não informado,ENSINO DE CIÊNCIAS E MATEMÁTICA                             ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,CONSERVAÇÃO E USO DE RECURSOS NATURAIS - BIODIVERSIDADE,Não informado,ECOLOGIA                                                    ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,CONSERVAÇÃO E USO DE RECURSOS NATURAIS - BIODIVERSIDADE,Não informado,ECOLOGIA                                                    ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,EDUCAÇÃO MATEMÁTICA - ENSINO,Não informado,ENSINO DE CIÊNCIAS E MATEMÁTICA                             ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,FILOSOFIA,Não informado,FILOSOFIA                                                   ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,AGROECOSSISTEMAS AMAZÔNICOS - INTERDISCIPLINAR,Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,AGROECOSSISTEMAS AMAZÔNICOS - INTERDISCIPLINAR,Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,HISTÓRIA DA AMAZÔNIA - HISTÓRIA,Não informado,HISTÓRIA REGIONAL DO BRASIL                                 ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UNIR,UNIVERSIDADE FEDERAL DE RONDÔNIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,"-8,7635437","-63,9065259",https://propesq.unir.br/homepage,Federal,Biodiversidade e Biotecnologia - Rede BIONORTE - BIOTECNOLOGIA,Não informado,BIOTECNOLOGIA                                               ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ECOLOGIA E MANEJO DE RECURSOS NATURAIS - BIODIVERSIDADE,Não informado,ECOLOGIA                                                    ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ECOLOGIA E MANEJO DE RECURSOS NATURAIS - BIODIVERSIDADE,Não informado,ECOLOGIA                                                    ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUÍSTICA E LITERATURA,Não informado,LETRAS                                                      ,"LINGÜÍSTICA, LETRAS E ARTES                                 ",SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,PRODUÇÃO VEGETAL - CIÊNCIAS AGRÁRIAS I,Não informado,AGRONOMIA                                                   ,CIÊNCIAS AGRÁRIAS                                           ,SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,PRODUÇÃO VEGETAL - CIÊNCIAS AGRÁRIAS I,Não informado,AGRONOMIA                                                   ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,PRODUÇÃO VEGETAL - CIÊNCIAS AGRÁRIAS I,Não informado,AGRONOMIA                                                   ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAÚDE COLETIVA,Não informado,SAÚDE COLETIVA                                              ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAÚDE COLETIVA,Não informado,SAÚDE COLETIVA                                              ,CIÊNCIAS DA SAÚDE                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAÚDE COLETIVA,Não informado,SAÚDE COLETIVA                                              ,CIÊNCIAS DA SAÚDE                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAÚDE COLETIVA,Não informado,SAÚDE COLETIVA                                              ,CIÊNCIAS DA SAÚDE                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciência, Inovação e Tecnologia para a Amazônia - INTERDISCIPLINAR",Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciência, Inovação e Tecnologia para a Amazônia - INTERDISCIPLINAR",Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciência, Inovação e Tecnologia para a Amazônia - INTERDISCIPLINAR",Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciência, Inovação e Tecnologia para a Amazônia - INTERDISCIPLINAR",Não informado,MEIO AMBIENTE E AGRÁRIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,Sanidade e Produção Animal Sustentável na Amazônia Ocidental - MEDICINA VETERINÁRIA,Não informado,MEDICINA VETERINÁRIA                                        ,CIÊNCIAS AGRÁRIAS                                           ,SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,Sanidade e Produção Animal Sustentável na Amazônia Ocidental - MEDICINA VETERINÁRIA,Não informado,MEDICINA VETERINÁRIA                                        ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,Sanidade e Produção Animal Sustentável na Amazônia Ocidental - MEDICINA VETERINÁRIA,Não informado,MEDICINA VETERINÁRIA                                        ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIAS DA SAÚDE NA AMAZÔNIA OCIDENTAL - MEDICINA II,Não informado,ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA                     ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIAS DA SAÚDE NA AMAZÔNIA OCIDENTAL - MEDICINA II,Não informado,ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA                     ,CIÊNCIAS DA SAÚDE                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIA FLORESTAL - CIÊNCIAS AGRÁRIAS I,Não informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIÊNCIAS AGRÁRIAS                                           ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIA FLORESTAL - CIÊNCIAS AGRÁRIAS I,Não informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIÊNCIAS AGRÁRIAS                                           ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIA FLORESTAL - CIÊNCIAS AGRÁRIAS I,Não informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIA FLORESTAL - CIÊNCIAS AGRÁRIAS I,Não informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIA DA COMPUTAÇÃO,Não informado,CIÊNCIA DA COMPUTAÇÃO                                       ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,NÃO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ENSINO DE HUMANIDADES E LINGUAGENS - ENSINO,Não informado,ENSINO                                                      ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
