IES - SIGLA,IES - NOME,Endereço,Município,UF,Latitude,Longitude,Homepage,Status Jurídico,Áreas de pesquisa,Temas específicos de pequisa,Área Conhecimento,Grande Área,Especialização,Mestrado,Doutorado
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,BIOLOGIA EXPERIMENTAL - CIENCIAS BIOLOGICAS III,Nao informado,PARASITOLOGIA                                               ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,BIOLOGIA EXPERIMENTAL - CIENCIAS BIOLOGICAS III,Nao informado,PARASITOLOGIA                                               ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE - INTERDISCIPLINAR,Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE - INTERDISCIPLINAR,Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE - INTERDISCIPLINAR,Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Nao informado,GEOGRAFIA                                                   ,CIENCIAS HUMANAS                                            ,SIM,SIM,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Nao informado,GEOGRAFIA                                                   ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Nao informado,GEOGRAFIA                                                   ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,GEOGRAFIA,Nao informado,GEOGRAFIA                                                   ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,"ADMINISTRACAO - ADM PUBLICA E DE EMPRESAS, C CONTABEIS E TURISMO",Nao informado,ADMINISTRACAO                                               ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,"ADMINISTRACAO - ADM PUBLICA E DE EMPRESAS, C CONTABEIS E TURISMO",Nao informado,ADMINISTRACAO                                               ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,PSICOLOGIA,Nao informado,PSICOLOGIA                                                  ,CIENCIAS HUMANAS                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,PSICOLOGIA,Nao informado,PSICOLOGIA                                                  ,CIENCIAS HUMANAS                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,Letras - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,Letras - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,Letras - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,EDUCACAO,Nao informado,EDUCACAO                                                    ,CIENCIAS HUMANAS                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,EDUCACAO,Nao informado,EDUCACAO                                                    ,CIENCIAS HUMANAS                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,EDUCACAO,Nao informado,EDUCACAO                                                    ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,Estudos Literarios - LINGUISTICA E LITERATURA,Nao informado,LITERATURA COMPARADA                                        ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,Estudos Literarios - LINGUISTICA E LITERATURA,Nao informado,LITERATURA COMPARADA                                        ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,Estudos Literarios - LINGUISTICA E LITERATURA,Nao informado,LITERATURA COMPARADA                                        ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,CIENCIAS AMBIENTAIS,Nao informado,CIENCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,CIENCIAS AMBIENTAIS,Nao informado,CIENCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,CIENCIAS AMBIENTAIS,Nao informado,CIENCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,ENSINO DE CIENCIAS DA NATUREZA - PPGECN - ENSINO,Nao informado,ENSINO DE CIENCIAS E MATEMATICA                             ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,CONSERVACAO E USO DE RECURSOS NATURAIS - BIODIVERSIDADE,Nao informado,ECOLOGIA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,CONSERVACAO E USO DE RECURSOS NATURAIS - BIODIVERSIDADE,Nao informado,ECOLOGIA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,EDUCACAO MATEMATICA - ENSINO,Nao informado,ENSINO DE CIENCIAS E MATEMATICA                             ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,FILOSOFIA,Nao informado,FILOSOFIA                                                   ,CIENCIAS HUMANAS                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,AGROECOSSISTEMAS AMAZONICOS - INTERDISCIPLINAR,Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,AGROECOSSISTEMAS AMAZONICOS - INTERDISCIPLINAR,Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,HISTORIA DA AMAZONIA - HISTORIA,Nao informado,HISTORIA REGIONAL DO BRASIL                                 ,CIENCIAS HUMANAS                                            ,SIM,SIM,NAO
UNIR,UNIVERSIDADE FEDERAL DE RONDONIA,"Av. Pres. Dutra, 2965 - Olaria, Porto Velho - RO, 76801-052, Brazil",PORTO VELHO,RO,-8.7635437,-63.9065259,https://propesq.unir.br/homepage,Federal,Biodiversidade e Biotecnologia - Rede BIONORTE - BIOTECNOLOGIA,Nao informado,BIOTECNOLOGIA                                               ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ECOLOGIA E MANEJO DE RECURSOS NATURAIS - BIODIVERSIDADE,Nao informado,ECOLOGIA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ECOLOGIA E MANEJO DE RECURSOS NATURAIS - BIODIVERSIDADE,Nao informado,ECOLOGIA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,LETRAS- LINGUAGEM E IDENTIDADE - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,PRODUCAO VEGETAL - CIENCIAS AGRARIAS I,Nao informado,AGRONOMIA                                                   ,CIENCIAS AGRARIAS                                           ,SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,PRODUCAO VEGETAL - CIENCIAS AGRARIAS I,Nao informado,AGRONOMIA                                                   ,CIENCIAS AGRARIAS                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,PRODUCAO VEGETAL - CIENCIAS AGRARIAS I,Nao informado,AGRONOMIA                                                   ,CIENCIAS AGRARIAS                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAUDE COLETIVA,Nao informado,SAUDE COLETIVA                                              ,CIENCIAS DA SAUDE                                           ,SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAUDE COLETIVA,Nao informado,SAUDE COLETIVA                                              ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAUDE COLETIVA,Nao informado,SAUDE COLETIVA                                              ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,SAUDE COLETIVA,Nao informado,SAUDE COLETIVA                                              ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciencia, Inovacao e Tecnologia para a Amazonia - INTERDISCIPLINAR",Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciencia, Inovacao e Tecnologia para a Amazonia - INTERDISCIPLINAR",Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciencia, Inovacao e Tecnologia para a Amazonia - INTERDISCIPLINAR",Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,"Ciencia, Inovacao e Tecnologia para a Amazonia - INTERDISCIPLINAR",Nao informado,MEIO AMBIENTE E AGRARIAS                                    ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,Sanidade e Producao Animal Sustentavel na Amazonia Ocidental - MEDICINA VETERINARIA,Nao informado,MEDICINA VETERINARIA                                        ,CIENCIAS AGRARIAS                                           ,SIM,SIM,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,Sanidade e Producao Animal Sustentavel na Amazonia Ocidental - MEDICINA VETERINARIA,Nao informado,MEDICINA VETERINARIA                                        ,CIENCIAS AGRARIAS                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,Sanidade e Producao Animal Sustentavel na Amazonia Ocidental - MEDICINA VETERINARIA,Nao informado,MEDICINA VETERINARIA                                        ,CIENCIAS AGRARIAS                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,EDUCACAO,Nao informado,EDUCACAO                                                    ,CIENCIAS HUMANAS                                            ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIAS DA SAUDE NA AMAZONIA OCIDENTAL - MEDICINA II,Nao informado,ANATOMIA PATOLOGICA E PATOLOGIA CLINICA                     ,CIENCIAS DA SAUDE                                           ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIAS DA SAUDE NA AMAZONIA OCIDENTAL - MEDICINA II,Nao informado,ANATOMIA PATOLOGICA E PATOLOGIA CLINICA                     ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIA FLORESTAL - CIENCIAS AGRARIAS I,Nao informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIENCIAS AGRARIAS                                           ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIA FLORESTAL - CIENCIAS AGRARIAS I,Nao informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIENCIAS AGRARIAS                                           ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIA FLORESTAL - CIENCIAS AGRARIAS I,Nao informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIENCIAS AGRARIAS                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIA FLORESTAL - CIENCIAS AGRARIAS I,Nao informado,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,CIENCIAS AGRARIAS                                           ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIA DA COMPUTACAO,Nao informado,CIENCIA DA COMPUTACAO                                       ,CIENCIAS EXATAS E DA TERRA                                  ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ENSINO DE HUMANIDADES E LINGUAGENS - ENSINO,Nao informado,ENSINO                                                      ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIAS AMBIENTAIS,Nao informado,CIENCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIAS AMBIENTAIS,Nao informado,CIENCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,-9.9565564,-67.8649033,https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIENCIAS AMBIENTAIS,Nao informado,CIENCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
